ticker,industry,industryEn,exchange,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,shortName,website,shareHolder_OwnPercent,companyProfile,historyDev,companyPromise,businessRisk,keyDevelopments,businessStrategies
HAV,Thực phẩm và đồ uống,Food & Beverage,UPCOM,232,0.0,3.3,3.3,2007.0,5,Rượu Hapro,http://www.haprovodka.vn,"[{'Tổng Công ty Thương mại Hà Nội – Công ty cổ phần': 0.5458}, {'CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN HÀ NỘI': 0.1819}, {'Phạm Thị Ngọc Lan': 0.0005}, {'Nguyễn Bích Thu': 0.0002}, {'Khác': 0.0303}]",,,,,,
HAV,Thực phẩm và đồ uống,Food & Beverage,UPCOM,232,0.0,3.3,3.3,2007.0,5,Rượu Hapro,http://www.haprovodka.vn,"[{'Tổng Công ty Thương mại Hà Nội – Công ty cổ phần': 0.5458}, {'CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN HÀ NỘI': 0.1819}, {'Phạm Thị Ngọc Lan': 0.0005}, {'Nguyễn Bích Thu': 0.0002}, {'Khác': 0.0303}]",,,,,,
HBH,Thực phẩm và đồ uống,Food & Beverage,UPCOM,187,0.021,16.0,16.0,2007.0,76,HABECO Hải Phòng,https://habecohaiphong.com.vn,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.6669}, {'Công ty Cổ phần Bia Hà Nội - Hải Phòng': 0.1406}, {'Tạ Thu Thủy': 0.0069}, {'Đỗ Châu Tuấn': 0.0022}, {'Dương Thị Bách': 0.0013}, {'Nguyễn Hoàng Giang': 0.0001}]",,,,,,
HBH,Thực phẩm và đồ uống,Food & Beverage,UPCOM,187,0.021,16.0,16.0,2007.0,76,HABECO Hải Phòng,https://habecohaiphong.com.vn,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.6669}, {'Công ty Cổ phần Bia Hà Nội - Hải Phòng': 0.1406}, {'Tạ Thu Thủy': 0.0069}, {'Đỗ Châu Tuấn': 0.0022}, {'Dương Thị Bách': 0.0013}, {'Nguyễn Hoàng Giang': 0.0001}]",,,,,,
HBS,Dịch vụ tài chính,Financial Services,HNX,0,0.001,33.0,33.0,2008.0,32,Chứng khoán Hòa Bình,http://www.hbse.com.vn,"[{'Phạm Ngọc Quân': 0.2424}, {'Nguyễn Anh Đức': 0.1758}, {'Lê Đình Dương': 0.1515}, {'Lê Duy Phúc': 0.1303}, {'Trần Văn Kỳ': 0.041}, {'Quản Thị Biên': 0.0191}, {'Nguyễn Thị Loan': 0.0011}, {'Đỗ Thị Thúy Ngần': 0.0003}, {'Nguyễn Đức Chung': 0.0003}, {'Khác': 0.1085}]",,,,,,
HBS,Dịch vụ tài chính,Financial Services,HNX,0,0.001,33.0,33.0,2008.0,32,Chứng khoán Hòa Bình,http://www.hbse.com.vn,"[{'Phạm Ngọc Quân': 0.2424}, {'Nguyễn Anh Đức': 0.1758}, {'Lê Đình Dương': 0.1515}, {'Lê Duy Phúc': 0.1303}, {'Trần Văn Kỳ': 0.041}, {'Quản Thị Biên': 0.0191}, {'Nguyễn Thị Loan': 0.0011}, {'Đỗ Thị Thúy Ngần': 0.0003}, {'Nguyễn Đức Chung': 0.0003}, {'Khác': 0.1085}]",,,,,,
HC3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,333,0.004,20.7,20.7,2002.0,112,Xây dựng số 3 Hải Phòng,http://haco3.com.vn,"[{'Phạm Kỳ Hưng': 0.2968}, {'Phạm Đức Duy': 0.1037}, {'Phạm Thị Kim Thoa': 0.0756}, {'Đào Viết Trúc': 0.0645}, {'Nguyễn Thị Thúy': 0.0556}, {'Bùi Ngọc Phương': 0.0385}, {'Bùi Thị Ngọc Anh': 0.0218}, {'Bùi Ngọc Khôi': 0.0152}, {'Đào Viết Liễu': 0.0152}, {'Khác': 0.0152}]",,,,,,
HC3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,333,0.004,20.7,20.7,2002.0,112,Xây dựng số 3 Hải Phòng,http://haco3.com.vn,"[{'Phạm Kỳ Hưng': 0.2968}, {'Phạm Đức Duy': 0.1037}, {'Phạm Thị Kim Thoa': 0.0756}, {'Đào Viết Trúc': 0.0645}, {'Nguyễn Thị Thúy': 0.0556}, {'Bùi Ngọc Phương': 0.0385}, {'Bùi Thị Ngọc Anh': 0.0218}, {'Bùi Ngọc Khôi': 0.0152}, {'Đào Viết Liễu': 0.0152}, {'Khác': 0.0152}]",,,,,,
HC1,Xây dựng và Vật liệu,Construction & Materials,UPCOM,208,0.0,8.0,8.0,2013.0,240,Xây dựng số 1 Hà Nội,http://hacc1.com.vn,"[{'Tổng Công ty Xây dựng Hà Nội - CTCP': 0.5036}, {'Công ty Cổ phần Đầu tư và Kinh doanh Thương mại Phú Thịnh': 0.0964}, {'Công ty Cổ phần Bất động sản BRG': 0.088}, {'Công ty TNHH Thung Lũng Vua': 0.0525}, {'Vũ Tùng Dương': 0.0067}, {'Tống Văn Định': 0.0038}, {'Cấn Văn Tuấn': 0.0017}, {'Trần Đăng Mạnh': 0.0014}, {'Ninh Văn Nam': 0.0007}, {'Khác': 0.0002}]",,,,,,
HC1,Xây dựng và Vật liệu,Construction & Materials,UPCOM,208,0.0,8.0,8.0,2013.0,240,Xây dựng số 1 Hà Nội,http://hacc1.com.vn,"[{'Tổng Công ty Xây dựng Hà Nội - CTCP': 0.5036}, {'Công ty Cổ phần Đầu tư và Kinh doanh Thương mại Phú Thịnh': 0.0964}, {'Công ty Cổ phần Bất động sản BRG': 0.088}, {'Công ty TNHH Thung Lũng Vua': 0.0525}, {'Vũ Tùng Dương': 0.0067}, {'Tống Văn Định': 0.0038}, {'Cấn Văn Tuấn': 0.0017}, {'Trần Đăng Mạnh': 0.0014}, {'Ninh Văn Nam': 0.0007}, {'Khác': 0.0002}]",,,,,,
HCC,Xây dựng và Vật liệu,Construction & Materials,HNX,520,0.123,6.5,6.5,2001.0,181,Bê tông Hòa Cầm,http://www.betonghoacam.com.vn,"[{'Công Ty Cổ Phần Tập Đoàn Intimex': 0.5148}, {'Peter Eric Dennis': 0.0803}, {'Nguyễn Thị Ngọc Anh': 0.0138}, {'NGÔ VĂN LONG': 0.0075}, {'Hồ Minh Đức': 0.0052}, {'Nguyễn Đình': 0.0049}, {'Phạm Văn Dữ': 0.0046}, {'Phan Tấn Xuất': 0.0043}, {'Lê Chấn': 0.0039}, {'Khác': 0.114}]",,,,,,
HCC,Xây dựng và Vật liệu,Construction & Materials,HNX,520,0.123,6.5,6.5,2001.0,181,Bê tông Hòa Cầm,http://www.betonghoacam.com.vn,"[{'Công Ty Cổ Phần Tập Đoàn Intimex': 0.5148}, {'Peter Eric Dennis': 0.0803}, {'Nguyễn Thị Ngọc Anh': 0.0138}, {'NGÔ VĂN LONG': 0.0075}, {'Hồ Minh Đức': 0.0052}, {'Nguyễn Đình': 0.0049}, {'Phạm Văn Dữ': 0.0046}, {'Phan Tấn Xuất': 0.0043}, {'Lê Chấn': 0.0039}, {'Khác': 0.114}]",,,,,,
HCB,Hàng cá nhân & Gia dụng,Personal & Household Goods,UPCOM,381,0.0,5.2,5.2,2007.0,3408,Dệt may 29/3,http://www.hachiba.com.vn,"[{'NGUYỄN XUÂN ANH': 0.2056}, {'PHẠM THỊ XUÂN NGUYỆT': 0.1063}, {'Huỳnh Văn Chính': 0.0971}, {'Lâm Trọng Lương': 0.096}, {'Nguyễn Xuân Tùng': 0.0728}, {'Nguyễn Đình Trường': 0.0592}, {'Nguyễn Đình Trường': 0.0592}, {'HUỲNH VĂN THẮNG': 0.0462}, {'Đặng Văn Trường': 0.0423}, {'Khác': 0.138}]",,,,,,
HCB,Hàng cá nhân & Gia dụng,Personal & Household Goods,UPCOM,381,0.0,5.2,5.2,2007.0,3408,Dệt may 29/3,http://www.hachiba.com.vn,"[{'NGUYỄN XUÂN ANH': 0.2056}, {'PHẠM THỊ XUÂN NGUYỆT': 0.1063}, {'Huỳnh Văn Chính': 0.0971}, {'Lâm Trọng Lương': 0.096}, {'Nguyễn Xuân Tùng': 0.0728}, {'Nguyễn Đình Trường': 0.0592}, {'Nguyễn Đình Trường': 0.0592}, {'HUỲNH VĂN THẮNG': 0.0462}, {'Đặng Văn Trường': 0.0423}, {'Khác': 0.138}]",,,,,,
HCD,Hóa chất,Chemicals,HOSE,1050,0.005,37.0,37.0,2011.0,19,SX và Thương mại HCD,http://www.hcdgroup.com.vn,"[{'Nguyễn Đức Dũng': 0.2052}, {'Phùng Chí Công': 0.0633}, {'Vũ Trọng Huân': 0.0475}, {'Lâm Thị Yến': 0.0471}, {'Nguyễn Đức Quang': 0.0185}, {'Phạm Thị Hương': 0.0158}, {'Trần Thị Ánh Nguyệt': 0.0158}, {'Nguyễn Hữu Quyên': 0.0138}, {'Lê Thị Thu Thủy': 0.0124}, {'Khác': 0.0285}]",,,,,,
HCD,Hóa chất,Chemicals,HOSE,1050,0.005,37.0,37.0,2011.0,19,SX và Thương mại HCD,http://www.hcdgroup.com.vn,"[{'Nguyễn Đức Dũng': 0.2052}, {'Phùng Chí Công': 0.0633}, {'Vũ Trọng Huân': 0.0475}, {'Lâm Thị Yến': 0.0471}, {'Nguyễn Đức Quang': 0.0185}, {'Phạm Thị Hương': 0.0158}, {'Trần Thị Ánh Nguyệt': 0.0158}, {'Nguyễn Hữu Quyên': 0.0138}, {'Lê Thị Thu Thủy': 0.0124}, {'Khác': 0.0285}]",,,,,,
HCI,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,5.2,5.2,2006.0,68,Đầu tư - XD Hà Nội,http://www.hancic.com.vn,"[{'Tổng Công ty Đầu tư và phát triển nhà Hà Nội': 0.3}, {'Nguyễn Thị Thoan': 0.2201}, {'Vũ Mạnh Quyền': 0.1841}, {'Vũ Hoàng Yến': 0.1267}, {'Trần Trọng Bình': 0.051}, {'Phạm Vũ Trung Hiếu': 0.036}, {'Phạm Xuân Đức': 0.0299}, {'Nguyễn Chí Tường': 0.0047}, {'Lại Hợp Duân': 0.0028}, {'Khác': 0.0148}]",,,,,,
HCI,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,5.2,5.2,2006.0,68,Đầu tư - XD Hà Nội,http://www.hancic.com.vn,"[{'Tổng Công ty Đầu tư và phát triển nhà Hà Nội': 0.3}, {'Nguyễn Thị Thoan': 0.2201}, {'Vũ Mạnh Quyền': 0.1841}, {'Vũ Hoàng Yến': 0.1267}, {'Trần Trọng Bình': 0.051}, {'Phạm Vũ Trung Hiếu': 0.036}, {'Phạm Xuân Đức': 0.0299}, {'Nguyễn Chí Tường': 0.0047}, {'Lại Hợp Duân': 0.0028}, {'Khác': 0.0148}]",,,,,,
HCM,Dịch vụ tài chính,Financial Services,HOSE,29835,0.419,457.2,458.1,2003.0,658,Chứng khoán HSC,https://www.hsc.com.vn,"[{'Dragon Capital Markets Limited': 0.3002}, {'Công ty TNHH MTV Đầu tư Tài chính Nhà nước Thành phố Hồ Chí Minh': 0.2309}, {'Vietnam Emerging Equity Fund Limited': 0.063}, {'Trịnh Hoài Giang': 0.0034}, {'Nguyễn Quốc Huân (Nyvene Yohan)': 0.0032}, {'Lê Công Thiện': 0.0019}, {'Lâm Hữu Hồ': 0.0017}, {'Phạm Nghiêm Xuân Bắc': 0.0008}, {'Lê Anh Quân': 0.0007}, {'Khác': 0.112}]",,,,,,
HCM,Dịch vụ tài chính,Financial Services,HOSE,29835,0.419,457.2,458.1,2003.0,658,Chứng khoán HSC,https://www.hsc.com.vn,"[{'Dragon Capital Markets Limited': 0.3002}, {'Công ty TNHH MTV Đầu tư Tài chính Nhà nước Thành phố Hồ Chí Minh': 0.2309}, {'Vietnam Emerging Equity Fund Limited': 0.063}, {'Trịnh Hoài Giang': 0.0034}, {'Nguyễn Quốc Huân (Nyvene Yohan)': 0.0032}, {'Lê Công Thiện': 0.0019}, {'Lâm Hữu Hồ': 0.0017}, {'Phạm Nghiêm Xuân Bắc': 0.0008}, {'Lê Anh Quân': 0.0007}, {'Khác': 0.112}]",,,,,,
HCT,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,0,0.004,2.0,2.0,2003.0,79,Thương mại - Dịch vụ - Vận tải Xi măng Hải Phòng ,https://vtxmhp.com,"[{'Tổng Công ty Xi măng Việt Nam': 0.5386}, {'Nguyễn Tuấn Anh': 0.2469}, {'Nguyễn Thị Huyền Nhung': 0.0523}, {'Vũ Châu Thành': 0.0049}, {'Vũ Văn Đức': 0.0014}, {'Lê Văn Thắng': 0.0012}, {'Nguyễn Thành Phương': 0.0012}, {'Vũ Xuân Bằng': 0.0009}, {'Trần Thị Bích Hà': 0.0007}, {'Khác': 0.0147}]",,,,,,
HCT,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,0,0.004,2.0,2.0,2003.0,79,Thương mại - Dịch vụ - Vận tải Xi măng Hải Phòng ,https://vtxmhp.com,"[{'Tổng Công ty Xi măng Việt Nam': 0.5386}, {'Nguyễn Tuấn Anh': 0.2469}, {'Nguyễn Thị Huyền Nhung': 0.0523}, {'Vũ Châu Thành': 0.0049}, {'Vũ Văn Đức': 0.0014}, {'Lê Văn Thắng': 0.0012}, {'Nguyễn Thành Phương': 0.0012}, {'Vũ Xuân Bằng': 0.0009}, {'Trần Thị Bích Hà': 0.0007}, {'Khác': 0.0147}]",,,,,,
HD2,Bất động sản,Real Estate,UPCOM,0,0.001,9.0,9.0,2004.0,61,Đầu tư phát triển nhà HUD 2,http://www.hud2.com.vn,"[{'Tổng Công ty Đầu tư Phát triển Nhà và Đô thị - Công ty TNHH': 0.51}, {'Văn Phụng Hà': 0.1302}, {'Lê Quang Huy': 0.0496}, {'Nguyễn Thế Ước': 0.0011}, {'Nguyễn Chiến Thắng': 0.0006}, {'Nguyễn Bá Hùng': 0.0005}, {'Bùi Ngô Việt Cường': 0.0003}, {'Khác': 0.0489}]",,,,,,
HD2,Bất động sản,Real Estate,UPCOM,0,0.001,9.0,9.0,2004.0,61,Đầu tư phát triển nhà HUD 2,http://www.hud2.com.vn,"[{'Tổng Công ty Đầu tư Phát triển Nhà và Đô thị - Công ty TNHH': 0.51}, {'Văn Phụng Hà': 0.1302}, {'Lê Quang Huy': 0.0496}, {'Nguyễn Thế Ước': 0.0011}, {'Nguyễn Chiến Thắng': 0.0006}, {'Nguyễn Bá Hùng': 0.0005}, {'Bùi Ngô Việt Cường': 0.0003}, {'Khác': 0.0489}]",,,,,,
HDA,Xây dựng và Vật liệu,Construction & Materials,HNX,562,0.003,27.6,27.6,2006.0,178,Hãng sơn Đông Á,http://hangsondonga.com.vn,"[{'Lê Như Ngọc': 0.1415}, {'MAI ANH TÁM': 0.0835}, {'Trần Thị Thu Hiền': 0.0485}, {'Nguyễn Hồng Thái': 0.0472}, {'Nguyễn Việt Linh': 0.0451}, {'NGUYỄN VĂN SƠN': 0.045}, {'Vũ Thanh Huyền': 0.011}, {'Trần Mạnh Thắng': 0.0066}, {'Hoàng Trung Kiên': 0.0063}, {'Khác': 0.0385}]",,,,,,
HDA,Xây dựng và Vật liệu,Construction & Materials,HNX,562,0.003,27.6,27.6,2006.0,178,Hãng sơn Đông Á,http://hangsondonga.com.vn,"[{'Lê Như Ngọc': 0.1415}, {'MAI ANH TÁM': 0.0835}, {'Trần Thị Thu Hiền': 0.0485}, {'Nguyễn Hồng Thái': 0.0472}, {'Nguyễn Việt Linh': 0.0451}, {'NGUYỄN VĂN SƠN': 0.045}, {'Vũ Thanh Huyền': 0.011}, {'Trần Mạnh Thắng': 0.0066}, {'Hoàng Trung Kiên': 0.0063}, {'Khác': 0.0385}]",,,,,,
HD8,Bất động sản,Real Estate,UPCOM,214,0.0,10.0,10.0,2007.0,23,PT Nhà và Đô thị HUD8,http://hud8.vn,"[{'Tổng Công ty Đầu tư Phát triển Nhà và Đô thị - Công ty TNHH': 0.51}, {'Công ty Cổ phần Tasco': 0.09}, {'Tạ Văn Phương': 0.0401}, {'Nguyễn Phúc Khánh': 0.006}, {'Ngô Doãn': 0.002}, {'Tạ Trọng Tấn': 0.002}, {'Nguyễn Tiến Dương': 0.0014}, {'Dương Anh Tuấn': 0.001}, {'Nguyễn Việt Thịnh': 0.0009}, {'Khác': 0.0004}]",,,,,,
HD8,Bất động sản,Real Estate,UPCOM,214,0.0,10.0,10.0,2007.0,23,PT Nhà và Đô thị HUD8,http://hud8.vn,"[{'Tổng Công ty Đầu tư Phát triển Nhà và Đô thị - Công ty TNHH': 0.51}, {'Công ty Cổ phần Tasco': 0.09}, {'Tạ Văn Phương': 0.0401}, {'Nguyễn Phúc Khánh': 0.006}, {'Ngô Doãn': 0.002}, {'Tạ Trọng Tấn': 0.002}, {'Nguyễn Tiến Dương': 0.0014}, {'Dương Anh Tuấn': 0.001}, {'Nguyễn Việt Thịnh': 0.0009}, {'Khác': 0.0004}]",,,,,,
HD6,Bất động sản,Real Estate,UPCOM,1072,0.0,15.1,15.1,2005.0,40,Phát triển nhà số 6 Hà Nội,http://www.handico6.com.vn,"[{'LÊ QUỐC BÌNH': 0.2025}, {'Tổng Công ty Đầu tư và phát triển nhà Hà Nội': 0.1709}, {'Vũ Tuấn Anh': 0.0319}, {'Phạm Ngọc Chiến': 0.019}, {'BẾ NGỌC LONG': 0.0091}, {'Vũ Văn Mạnh': 0.0087}, {'Hoàng Thị Thúy Nga': 0.0049}, {'Nguyễn Thị Thu Hiên': 0.0018}, {'Dương Thị Thái Hương': 0.0011}, {'Khác': 0.0144}]",,,,,,
HD6,Bất động sản,Real Estate,UPCOM,1072,0.0,15.1,15.1,2005.0,40,Phát triển nhà số 6 Hà Nội,http://www.handico6.com.vn,"[{'LÊ QUỐC BÌNH': 0.2025}, {'Tổng Công ty Đầu tư và phát triển nhà Hà Nội': 0.1709}, {'Vũ Tuấn Anh': 0.0319}, {'Phạm Ngọc Chiến': 0.019}, {'BẾ NGỌC LONG': 0.0091}, {'Vũ Văn Mạnh': 0.0087}, {'Hoàng Thị Thúy Nga': 0.0049}, {'Nguyễn Thị Thu Hiên': 0.0018}, {'Dương Thị Thái Hương': 0.0011}, {'Khác': 0.0144}]",,,,,,
HDC,Bất động sản,Real Estate,HOSE,0,0.019,135.1,135.1,2001.0,108,Phát triển Nhà BR-VT,http://www.hodeco.vn,"[{'Đoàn Hữu Thuận': 0.0984}, {'Trần Minh Chính': 0.0454}, {'Lê Viết Liên': 0.0352}, {'Nguyễn Thị Thanh Hà': 0.0337}, {'Đoàn Hữu Hà Vinh': 0.0218}, {'Phan Văn Minh': 0.0209}, {'Hoàng Thị Hương': 0.0133}, {'Nguyễn Tú Quỳnh': 0.0109}, {'Đoàn Hữu Hà An': 0.0102}, {'Khác': 0.1456}]",,,,,,
HDC,Bất động sản,Real Estate,HOSE,0,0.019,135.1,135.1,2001.0,108,Phát triển Nhà BR-VT,http://www.hodeco.vn,"[{'Đoàn Hữu Thuận': 0.0984}, {'Trần Minh Chính': 0.0454}, {'Lê Viết Liên': 0.0352}, {'Nguyễn Thị Thanh Hà': 0.0337}, {'Đoàn Hữu Hà Vinh': 0.0218}, {'Phan Văn Minh': 0.0209}, {'Hoàng Thị Hương': 0.0133}, {'Nguyễn Tú Quỳnh': 0.0109}, {'Đoàn Hữu Hà An': 0.0102}, {'Khác': 0.1456}]",,,,,,
HDB,Ngân hàng,Banks,HOSE,6015,0.197,2892.6,2907.6,1992.0,16326,HDBank,http://www.hdbank.com.vn,"[{'Công ty Cổ phần Tập đoàn Sovico': 0.1448}, {'PHẠM VĂN ĐẨU': 0.0431}, {'NGUYỄN THỊ PHƯƠNG THẢO': 0.037}, {'Lưu Văn Sơn': 0.0301}, {'Nguyễn Hữu Đặng': 0.0276}, {'Đào Duy Tường': 0.0274}, {'Phạm Khắc Dũng': 0.0121}, {'Nguyễn Hữu Thành': 0.0116}, {'Lưu Thị Việt Hồng': 0.0034}, {'Khác': 0.0272}]",,,,,,
HDB,Ngân hàng,Banks,HOSE,6015,0.197,2892.6,2907.6,1992.0,16326,HDBank,http://www.hdbank.com.vn,"[{'Công ty Cổ phần Tập đoàn Sovico': 0.1448}, {'PHẠM VĂN ĐẨU': 0.0431}, {'NGUYỄN THỊ PHƯƠNG THẢO': 0.037}, {'Lưu Văn Sơn': 0.0301}, {'Nguyễn Hữu Đặng': 0.0276}, {'Đào Duy Tường': 0.0274}, {'Phạm Khắc Dũng': 0.0121}, {'Nguyễn Hữu Thành': 0.0116}, {'Lưu Thị Việt Hồng': 0.0034}, {'Khác': 0.0272}]",,,,,,
HDG,Bất động sản,Real Estate,HOSE,1695,0.236,305.8,305.8,2005.0,799,Tập đoàn Hà Đô,https://hado.com.vn,"[{'Nguyễn Trọng Thông': 0.3183}, {'Nguyễn Văn Tô': 0.0812}, {'Ctbc Vietnam Equity Fund': 0.0605}, {'Nguyễn Phương Đông': 0.0581}, {'Nguyễn Thị Thu Hà': 0.0281}, {'Hoàng Thị Phương Điểu': 0.027}, {'Phan Quang Bình': 0.0132}, {'Nguyễn Đức Toàn': 0.0094}, {'Trần Thu Hoài': 0.0035}, {'Khác': 0.1594}]",,,,,,
HDG,Bất động sản,Real Estate,HOSE,1695,0.236,305.8,305.8,2005.0,799,Tập đoàn Hà Đô,https://hado.com.vn,"[{'Nguyễn Trọng Thông': 0.3183}, {'Nguyễn Văn Tô': 0.0812}, {'Ctbc Vietnam Equity Fund': 0.0605}, {'Nguyễn Phương Đông': 0.0581}, {'Nguyễn Thị Thu Hà': 0.0281}, {'Hoàng Thị Phương Điểu': 0.027}, {'Phan Quang Bình': 0.0132}, {'Nguyễn Đức Toàn': 0.0094}, {'Trần Thu Hoài': 0.0035}, {'Khác': 0.1594}]",,,,,,
HDM,Hàng cá nhân & Gia dụng,Personal & Household Goods,UPCOM,0,0.001,20.1,20.1,,4476,Dệt May Huế,http://www.huegatex.com.vn,"[{'Tập đoàn Dệt May Việt Nam': 0.6086}, {'Công ty TNHH Tường Long': 0.0851}, {'Phạm Gia Định': 0.0619}, {'Nguyễn Bá Quang': 0.0333}, {'Trần Hữu Phong': 0.0206}, {'Lê Công An': 0.0121}, {'NGUYỄN VĂN PHONG': 0.0041}, {'Hồ Ngọc Lan': 0.0039}, {'Nguyễn Tiến Hậu': 0.0028}, {'Khác': 0.0846}]",,,,,,
HDM,Hàng cá nhân & Gia dụng,Personal & Household Goods,UPCOM,0,0.001,20.1,20.1,,4476,Dệt May Huế,http://www.huegatex.com.vn,"[{'Tập đoàn Dệt May Việt Nam': 0.6086}, {'Công ty TNHH Tường Long': 0.0851}, {'Phạm Gia Định': 0.0619}, {'Nguyễn Bá Quang': 0.0333}, {'Trần Hữu Phong': 0.0206}, {'Lê Công An': 0.0121}, {'NGUYỄN VĂN PHONG': 0.0041}, {'Hồ Ngọc Lan': 0.0039}, {'Nguyễn Tiến Hậu': 0.0028}, {'Khác': 0.0846}]",,,,,,
HDO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,685,0.004,16.8,17.0,2000.0,2,Hưng Đạo Container,http://www.hungdaocontainer.com.vn,"[{'Trần Văn Hùng': 0.1641}, {'Quỹ UB Funds SPC Limited': 0.1082}, {'Nguyễn Văn Công': 0.0825}, {'Dương Thị Hằng': 0.0778}, {'Dương Thị Hằng': 0.0778}, {'Phan Thị Yến Nhi': 0.0314}, {'Nguyễn Thị Ánh Như': 0.0306}, {'Nguyễn Tuấn Anh': 0.0304}, {'Lê Anh Tú': 0.0297}, {'Khác': 0.1097}]",,,,,,
HDO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,685,0.004,16.8,17.0,2000.0,2,Hưng Đạo Container,http://www.hungdaocontainer.com.vn,"[{'Trần Văn Hùng': 0.1641}, {'Quỹ UB Funds SPC Limited': 0.1082}, {'Nguyễn Văn Công': 0.0825}, {'Dương Thị Hằng': 0.0778}, {'Dương Thị Hằng': 0.0778}, {'Phan Thị Yến Nhi': 0.0314}, {'Nguyễn Thị Ánh Như': 0.0306}, {'Nguyễn Tuấn Anh': 0.0304}, {'Lê Anh Tú': 0.0297}, {'Khác': 0.1097}]",,,,,,
HDP,Y tế,Health Care,UPCOM,670,0.002,9.9,9.9,2004.0,615,Dược Hà Tĩnh,http://hadiphar.vn,"[{'Lê Quốc Khánh': 0.1156}, {'Lê Hồng Phúc': 0.0928}, {'Nguyễn Đăng Phát': 0.075}, {'Võ Đức Nhân': 0.065}, {'Nguyễn Thị Hậu': 0.0463}, {'Lê Đăng Khoa': 0.0402}, {'Lê Thị Thanh Vân': 0.0366}, {'Dương Thị Thu Hiền': 0.0334}, {'Đinh Văn Dũng': 0.0257}, {'Khác': 0.0514}]",,,,,,
HDP,Y tế,Health Care,UPCOM,670,0.002,9.9,9.9,2004.0,615,Dược Hà Tĩnh,http://hadiphar.vn,"[{'Lê Quốc Khánh': 0.1156}, {'Lê Hồng Phúc': 0.0928}, {'Nguyễn Đăng Phát': 0.075}, {'Võ Đức Nhân': 0.065}, {'Nguyễn Thị Hậu': 0.0463}, {'Lê Đăng Khoa': 0.0402}, {'Lê Thị Thanh Vân': 0.0366}, {'Dương Thị Thu Hiền': 0.0334}, {'Đinh Văn Dũng': 0.0257}, {'Khác': 0.0514}]",,,,,,
HDW,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,931,0.001,31.9,31.9,1998.0,935,Nước sạch Hải Dương,http://hdwaco.com.vn,"[{'Ủy Ban Nhân Dân Tỉnh Hải Dương': 0.65}, {'Công ty Cổ Phần Cấp Nước Phúc Hưng Hải Dương': 0.1223}, {'Nguyễn Bá Quyết': 0.0071}, {'Phạm Minh Cường': 0.0037}, {'Trần Quốc Khanh': 0.0015}, {'Vũ Mạnh Dũng': 0.0012}, {'Nguyễn Văn Đoàn': 0.0012}, {'Nguyễn Văn Phụng': 0.0009}, {'Nguyễn Thanh Sơn': 0.0009}, {'Khác': 0.0496}]",,,,,,
HDW,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,931,0.001,31.9,31.9,1998.0,935,Nước sạch Hải Dương,http://hdwaco.com.vn,"[{'Ủy Ban Nhân Dân Tỉnh Hải Dương': 0.65}, {'Công ty Cổ Phần Cấp Nước Phúc Hưng Hải Dương': 0.1223}, {'Nguyễn Bá Quyết': 0.0071}, {'Phạm Minh Cường': 0.0037}, {'Trần Quốc Khanh': 0.0015}, {'Vũ Mạnh Dũng': 0.0012}, {'Nguyễn Văn Đoàn': 0.0012}, {'Nguyễn Văn Phụng': 0.0009}, {'Nguyễn Thanh Sơn': 0.0009}, {'Khác': 0.0496}]",,,,,,
HEJ,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,4.4,4.4,2008.0,245,Tư vấn Xây dựng Thủy Lợi VN,http://www.hec.com.vn,"[{'Nguyễn Hoàng Linh': 0.3275}, {'Phạm Văn Tứ': 0.0397}, {'Đặng Thanh Tú': 0.026}, {'Tăng Thanh Long': 0.0027}, {'Phan Kim Yến': 0.0012}, {'Lê Mạnh Hiệp': 0.0005}, {'Võ Như Hùng': 0.0003}, {'Khác': 0.0}]",,,,,,
HEJ,Xây dựng và Vật liệu,Construction & Materials,UPCOM,0,0.0,4.4,4.4,2008.0,245,Tư vấn Xây dựng Thủy Lợi VN,http://www.hec.com.vn,"[{'Nguyễn Hoàng Linh': 0.3275}, {'Phạm Văn Tứ': 0.0397}, {'Đặng Thanh Tú': 0.026}, {'Tăng Thanh Long': 0.0027}, {'Phan Kim Yến': 0.0012}, {'Lê Mạnh Hiệp': 0.0005}, {'Võ Như Hùng': 0.0003}, {'Khác': 0.0}]",,,,,,
